Source,Target,Weight
479,24918,18
479,24919,12
3715,24920,19
4190,24922,2
10451,24923,36
1193,24924,27
8,24924,17
1184,24924,5
377,24924,5
3912,24925,4
780,24926,34
966,24926,2
3,24926,2
5307,24926,1
2758,24926,1
5308,24926,1
1422,24927,6
11184,24928,5
8311,24929,10
31,24930,28
7172,24932,6
2826,24934,3
162,24936,4
4618,24939,119
11185,24940,10
11186,24941,3
11187,24942,14
153,24944,53
11188,24944,1
403,24945,1
11189,24946,12
11190,24947,10
38,24949,2
537,24950,48
9330,24951,144
3713,24951,3
1076,24952,5
11191,24954,4
11192,24956,8
7669,24957,56
6583,24958,22
6588,24958,1
1275,24959,374
367,24959,1
11193,24960,1
11194,24961,5
7728,24962,16
2758,24963,34
3308,24963,7
4610,24963,7
3310,24963,1
3926,24964,1
14,24965,63
2886,24966,1
6066,24970,17
3235,24970,12
6067,24970,3
7728,24971,23
10303,24973,4
11195,24974,42
14,24976,193
7568,24976,23
11196,24976,19
11197,24976,4
8805,24976,2
11198,24976,2
11199,24976,1
11200,24976,1
5321,24976,1
36,24977,153
30,24977,11
3796,24977,1
5489,24977,1
479,24978,81
7669,24979,65
3537,24980,1
11201,24981,55
11201,24982,1
7862,24983,25
11202,24986,2
7669,24987,2
1533,24988,13
7669,24989,1
11203,24992,5
9330,24993,1
11203,24994,2
11204,24995,3
11205,24996,17
11201,24997,10
0,24998,84
1,24998,49
4,24998,17
6,24998,12
11,24998,4
3,24998,3
15,24998,2
16,24998,2
18,24998,2
20,24998,2
25,24998,1
83,24998,1
11203,24998,1
40,24998,1
4350,25000,18
11206,25001,7
4196,25002,1
11203,25003,1
1,25003,1
30,25004,9
6920,25005,74
3678,25005,1
1264,25005,1
1579,25005,1
6583,25006,450
697,25006,3
1392,25006,2
1247,25006,2
1824,25006,1
570,25006,1
95,25006,1
6627,25006,1
6628,25006,1
9762,25007,9
11207,25007,1
11204,25008,9
4354,25009,38
3164,25009,8
154,25009,6
148,25009,4
7478,25009,4
7481,25009,2
6588,25009,1
10889,25010,4
10432,25011,286
8308,25011,11
11208,25011,9
2132,25011,4
8318,25011,2
10392,25012,1
3678,25013,9
11209,25015,1
1076,25016,1
2498,25016,1
11210,25017,3
4121,25018,12
5666,25018,1
882,25019,103
11211,25019,1
4504,25020,2
7720,25021,3
438,25022,5
11212,25023,2
11213,25024,1
7527,25026,56
1561,25027,43
11214,25028,1
5108,25029,4
2668,25029,4
4,25030,15
719,25030,1
6066,25032,109
11215,25033,12
11216,25034,6
153,25038,53
9408,25040,1
3972,25041,42
5761,25042,27
11217,25042,2
11218,25042,2
3972,25043,19
11219,25044,8
11220,25045,39
11221,25047,7
11222,25048,23
11223,25048,1
11224,25049,1
6236,25050,2
8904,25051,21
11225,25051,1
2059,25054,11
2310,25054,1
156,25054,1
4535,25056,2
7089,25056,1
11226,25057,23
11227,25058,5
11228,25059,221
11229,25059,64
11230,25059,35
11231,25059,30
11232,25059,30
11233,25059,16
11234,25059,14
11235,25059,2
2134,25059,1
10398,25060,2
1058,25061,222
2477,25061,43
10681,25061,31
1668,25061,19
1076,25061,9
10686,25061,7
1059,25061,6
10692,25061,5
9358,25061,4
11236,25061,3
11237,25061,3
1601,25061,3
11238,25061,2
11239,25061,2
11240,25061,2
11241,25061,2
11242,25061,1
11243,25061,1
11244,25061,1
11245,25061,1
11246,25061,1
10907,25061,1
11247,25061,1
11248,25061,1
11249,25061,1
697,25063,2361
3543,25063,158
1243,25063,145
3547,25063,72
715,25063,68
1248,25063,36
3552,25063,36
3553,25063,34
3555,25063,26
3299,25063,22
3558,25063,21
3561,25063,19
3554,25063,19
3562,25063,17
3563,25063,16
58,25063,13
489,25063,12
11250,25063,12
7544,25063,12
3556,25063,11
11251,25063,9
627,25063,8
1384,25063,8
11252,25063,7
122,25063,6
1070,25063,6
11253,25063,6
335,25063,6
11254,25063,6
11255,25063,5
9629,25064,2
280,25064,1
90,25065,9
1248,25066,4
4970,25068,7
5851,25068,1
4021,25070,14
5851,25071,6
8402,25071,1
11256,25072,9
11257,25073,7
3972,25074,6
11258,25074,1
399,25075,2
11259,25076,1
11260,25078,17
11261,25078,5
11262,25078,3
1085,25078,1
1690,25078,1
11263,25079,1
885,25080,31
7937,25086,13
11264,25086,1
11265,25088,1
11266,25089,17
11267,25090,1
6986,25091,952
6985,25091,798
6923,25091,216
6987,25091,69
5507,25091,49
4249,25091,35
6988,25091,32
3364,25091,5
6990,25091,4
6052,25091,3
6997,25091,2
6998,25091,1
7000,25091,1
2148,25092,12
7214,25094,3
6842,25094,1
6583,25095,105
6588,25095,3
2482,25095,1
6589,25095,1
646,25097,5
11268,25099,8
11269,25100,1
11270,25101,1
1058,25104,249
10679,25104,52
2477,25104,43
10681,25104,31
1668,25104,19
1076,25104,9
10686,25104,7
9358,25104,6
1059,25104,6
10692,25104,5
11236,25104,3
11237,25104,3
1601,25104,3
11238,25104,2
11239,25104,2
11240,25104,2
11241,25104,2
11271,25104,2
11242,25104,1
11243,25104,1
11244,25104,1
11245,25104,1
11246,25104,1
10907,25104,1
11247,25104,1
11272,25104,1
11248,25104,1
11249,25104,1
11273,25105,8
11274,25106,270
11275,25106,23
8904,25108,57
337,25109,17
4820,25110,7
11276,25110,2
11277,25111,1
11278,25113,1
2086,25114,52
468,25115,19
7654,25116,40
11279,25117,2
6308,25121,7
1244,25123,53
1560,25123,5
11227,25125,146
11280,25125,86
11281,25125,21
11282,25125,5
11283,25125,2
11284,25125,2
11285,25125,1
11286,25125,1
2692,25126,17
2693,25126,1
11221,25127,2
11287,25128,3
1028,25129,14
1382,25129,5
2483,25129,1
5102,25129,1
5103,25129,1
119,25129,1
150,25129,1
2118,25131,4
3192,25131,1
482,25131,1
4114,25133,17
3562,25134,1
11288,25137,158
6564,25137,118
1417,25137,38
11289,25137,25
11290,25137,4
11291,25137,2
11292,25139,1
9711,25140,13
11293,25141,7
11274,25142,263
11275,25142,22
4294,25144,5
9036,25145,29
9711,25146,2
2709,25147,9
119,25148,44
0,25150,247
91,25150,11
89,25150,6
95,25150,4
97,25150,4
4,25150,3
101,25150,3
106,25150,2
3958,25150,1
11,25150,1
8762,25151,51
11294,25151,2
1156,25152,74
1158,25152,67
1206,25152,4
45,25153,18
11295,25154,87
2786,25154,52
438,25154,8
11296,25154,1
11297,25154,1
11298,25154,1
11299,25154,1
11054,25155,134
11300,25156,5
882,25157,7
7615,25158,1
11301,25159,7
5445,25161,3
3564,25162,19
34,25163,16
175,25163,3
2750,25163,1
11302,25164,9
6008,25166,84
1765,25166,4
11303,25166,2
11069,25166,2
10793,25166,1
11304,25166,1
11305,25167,43
9330,25168,219
6583,25169,450
95,25169,1
0,25170,2
218,25170,1
2558,25171,32
11306,25173,6
3,25174,1
257,25175,17
11307,25176,2
11308,25177,1
137,25179,3
1057,25181,1
1167,25182,118
11309,25182,4
11310,25183,2
6,25184,2
817,25185,274
7529,25185,2
4299,25185,1
11311,25185,1
1391,25186,4
1959,25186,1
11312,25187,20
1630,25188,1
30,25189,317
31,25189,263
33,25189,72
32,25189,60
34,25189,29
35,25189,20
36,25189,17
39,25189,9
40,25189,9
41,25189,8
42,25189,7
43,25189,6
44,25189,5
45,25189,5
47,25189,4
49,25189,4
50,25189,4
51,25189,3
52,25189,3
53,25189,3
54,25189,2
55,25189,2
56,25189,2
57,25189,2
58,25189,2
59,25189,2
367,25189,2
666,25189,2
667,25189,2
668,25189,2
817,25190,4
3279,25192,186
3498,25192,3
2094,25194,1
4967,25195,11
1028,25196,14
1382,25196,5
2483,25196,1
5102,25196,1
5103,25196,1
119,25196,1
150,25196,1
11106,25198,6
6920,25199,91
7858,25199,5
11106,25200,6
1258,25201,1
11313,25202,28
5030,25202,8
719,25202,7
6920,25203,94
2427,25204,284
11314,25205,40
2898,25206,95
2895,25206,75
2899,25206,51
2896,25206,2
2895,25207,7
2898,25208,23
2895,25208,2
470,25210,3041
471,25210,2250
482,25210,496
3,25210,458
189,25210,382
488,25210,346
480,25210,234
3160,25210,231
2100,25210,111
2385,25210,96
3163,25210,77
3164,25210,57
2387,25210,53
90,25210,43
142,25210,34
145,25210,27
2714,25210,24
484,25210,24
3165,25210,22
1929,25210,21
491,25210,19
117,25210,14
3166,25210,13
663,25210,10
1266,25210,10
3167,25210,10
473,25210,10
487,25210,9
2003,25210,9
2117,25210,9
1058,25212,21
2895,25213,42
11315,25213,30
11316,25213,8
11317,25213,4
11318,25213,3
11319,25213,3
11320,25213,2
8521,25213,2
11321,25213,2
11322,25213,2
11323,25213,2
11324,25213,2
11325,25213,1
11326,25213,1
11327,25213,1
11328,25213,1
11329,25213,1
11330,25213,1
11331,25213,1
11332,25213,1
11333,25213,1
11334,25213,1
11335,25213,1
11336,25213,1
11337,25213,1
6554,25213,1
11338,25213,1
510,25213,1
2895,25214,18
3192,25215,7
2117,25215,2
1568,25216,3
5881,25217,65
11126,25217,3
9722,25217,2
11127,25217,1
11130,25217,1
3562,25219,6
2473,25219,5
227,25219,2
5935,25219,2
470,25219,1
10569,25219,1
488,25219,1
471,25219,1
1903,25219,1
1568,25220,3
9910,25221,1
5796,25222,55
6931,25222,28
3941,25222,4
11339,25222,2
10705,25224,18
11340,25225,1
10158,25226,20
5801,25226,2
7983,25229,1
6566,25230,1
1266,25231,23
5750,25231,1
7669,25232,10
5598,25234,5
6308,25235,3
2175,25236,278
2086,25236,110
2749,25236,5
3198,25236,2
237,25236,2
9673,25236,1
282,25236,1
250,25236,1
9494,25236,1
693,25236,1
1848,25238,9
3908,25239,79
180,25239,73
2209,25239,66
1175,25239,53
1005,25239,38
30,25239,27
2207,25239,27
34,25239,22
4455,25239,21
1407,25239,19
1182,25239,17
192,25239,13
1406,25239,12
11341,25239,11
370,25239,10
175,25239,9
373,25239,9
31,25239,8
11342,25239,6
4456,25239,6
2665,25239,6
61,25239,5
45,25239,5
4457,25239,5
773,25239,5
379,25239,5
845,25239,4
1903,25239,4
4458,25239,3
42,25239,3
3,25240,78
143,25240,5
1266,25240,4
1264,25240,3
1267,25240,3
1268,25240,2
106,25240,1
1272,25240,1
11343,25241,48
9330,25243,16
11344,25246,19
11164,25247,1
2313,25248,538
2314,25248,333
2315,25248,123
1953,25248,13
2316,25248,9
2317,25248,7
4218,25248,1
11345,25248,1
8930,25250,26
11346,25251,19
11347,25252,128
11348,25252,40
1550,25252,31
6795,25252,18
11349,25252,2
11350,25253,18
3,25254,33
123,25254,4
124,25254,2
127,25254,2
128,25254,1
130,25254,1
131,25254,1
132,25254,1
133,25254,1
134,25254,1
83,25254,1
136,25254,1
137,25254,1
139,25254,1
5041,25255,70
4125,25255,4
147,25255,1
5042,25255,1
8590,25256,1
10632,25257,9
1398,25259,7
11351,25261,1
11352,25262,2
11353,25264,10
2692,25265,21
644,25266,5
6053,25267,6
192,25268,100
11354,25269,3
470,25270,2900
471,25270,1995
3,25270,450
482,25270,439
488,25270,344
3160,25270,231
189,25270,206
480,25270,109
2385,25270,95
2100,25270,95
3163,25270,77
2387,25270,52
3164,25270,50
142,25270,32
3165,25270,21
90,25270,17
3166,25270,13
117,25270,13
484,25270,11
663,25270,10
2117,25270,7
4381,25270,6
145,25270,6
473,25270,6
1402,25270,5
716,25270,5
5193,25270,4
3167,25270,4
474,25270,4
445,25270,3
367,25272,145
592,25272,26
6498,25272,5
10224,25272,5
970,25272,4
10226,25272,2
4574,25272,1
6434,25273,2
11355,25275,13
11356,25276,15
2534,25277,11
470,25278,4
52,25278,1
3,25278,1
3491,25279,12
1813,25280,54
11357,25280,21
11358,25280,1
10483,25281,5
207,25282,55
10483,25283,8
10484,25283,3
11359,25284,1
4145,25286,16
1176,25287,109
4984,25287,4
4985,25287,3
4987,25287,1
4988,25287,1
3271,25287,1
4989,25287,1
4990,25287,1
4992,25287,1
2890,25287,1
30,25288,18
175,25288,6
470,25289,2900
471,25289,1995
3,25289,450
482,25289,440
488,25289,344
3160,25289,231
189,25289,206
480,25289,109
2385,25289,95
2100,25289,95
3163,25289,77
2387,25289,52
3164,25289,50
142,25289,32
3165,25289,21
90,25289,17
3166,25289,13
117,25289,13
484,25289,11
663,25289,10
145,25289,8
2117,25289,7
4381,25289,6
473,25289,6
1402,25289,5
716,25289,5
5193,25289,4
3167,25289,4
474,25289,4
445,25289,3
5334,25290,13
11360,25291,1
11361,25292,41
11362,25293,3
11362,25294,9
904,25295,86
4,25295,48
11,25295,16
1064,25295,5
0,25295,3
1065,25295,2
1068,25295,2
575,25295,1
407,25295,1
367,25295,1
5,25295,1
146,25295,1
11212,25296,409
170,25297,3
4946,25300,30
2452,25300,7
1789,25300,1
3349,25300,1
11363,25301,2
3056,25302,66
586,25302,15
11364,25303,242
11365,25303,3
6348,25304,26
11364,25305,156
11366,25306,466
11364,25307,36
11364,25308,84
4294,25309,2
7859,25310,1
8311,25311,70
9,25312,29
754,25313,25
1671,25314,22
497,25314,2
11364,25316,711
11367,25316,1
11368,25316,1
11364,25317,1058
697,25318,2491
3543,25318,169
1243,25318,145
3547,25318,75
715,25318,68
1248,25318,36
3552,25318,36
3553,25318,34
3554,25318,28
3555,25318,26
3299,25318,22
3558,25318,21
3561,25318,19
3562,25318,17
3563,25318,16
3556,25318,14
58,25318,13
489,25318,12
11250,25318,12
7544,25318,12
11251,25318,9
627,25318,8
1384,25318,8
11369,25318,7
11252,25318,7
122,25318,6
1070,25318,6
11253,25318,6
335,25318,6
11254,25318,6
2387,25319,456
470,25319,2
2648,25319,2
3,25319,2
586,25319,1
11370,25320,18
11371,25321,18
772,25322,4
4349,25322,2
4350,25322,1
488,25324,4
488,25325,2
488,25326,3
11372,25327,8
488,25328,3
10230,25330,2
5939,25333,53
11373,25333,4
11374,25333,3
11375,25333,3
1685,25333,2
11376,25333,2
11377,25333,2
5966,25333,1
11378,25333,1
11379,25333,1
7281,25333,1
11380,25333,1
5332,25334,17
10398,25334,1
4346,25335,4
11381,25337,30
11382,25338,13
11383,25339,6
6232,25339,1
3553,25339,1
155,25339,1
11384,25339,1
3279,25340,203
2356,25340,7
1824,25340,4
3498,25340,3
6588,25340,2
1606,25345,129
8928,25347,2
3677,25348,2
5108,25348,1
479,25350,2
3896,25351,83
11385,25352,2
11386,25353,5
2387,25354,456
470,25354,2
2648,25354,2
3,25354,2
586,25354,1
6499,25355,66
1568,25356,15
181,25357,1
1568,25358,15
1028,25360,9
11194,25362,1
1997,25363,2
4809,25364,35
11387,25365,1
11388,25366,9
11389,25366,3
11390,25366,2
11391,25366,2
11392,25366,1
732,25366,1
1665,25367,11
1669,25368,5
2427,25368,1
6671,25369,6
11393,25370,10
7361,25371,1357
7358,25371,1191
7362,25371,1080
7365,25371,1059
7364,25371,989
7359,25371,955
5456,25371,742
7366,25371,672
7370,25371,670
7363,25371,659
7360,25371,647
7369,25371,628
7377,25371,563
5455,25371,554
7373,25371,545
7375,25371,509
7372,25371,503
7376,25371,485
7380,25371,471
11394,25371,451
11395,25371,448
7381,25371,445
7382,25371,433
7367,25371,432
11396,25371,424
7368,25371,420
11397,25371,395
7374,25371,384
7383,25371,371
7384,25371,364
488,25374,1
45,25375,1
651,25377,19
1848,25377,4
11398,25378,4
11081,25380,1198
11080,25380,375
11087,25380,277
11085,25380,70
11093,25380,53
11097,25380,28
907,25380,26
11096,25380,24
11101,25380,14
11090,25380,12
3830,25380,12
11105,25380,11
9017,25380,10
11399,25380,9
11400,25380,8
11401,25380,8
2133,25380,7
11402,25380,7
11102,25380,6
11403,25380,6
11404,25380,5
11095,25380,5
11405,25380,4
11406,25380,3
11407,25380,3
11098,25380,3
681,25380,3
11408,25380,2
651,25380,2
11409,25380,2
11410,25383,12
5340,25384,14
11411,25385,45
4678,25386,2
8630,25387,3
3547,25388,10
1391,25389,4
11412,25389,1
153,25390,18
960,25390,7
961,25390,5
4948,25390,2
33,25391,10
43,25391,2
11413,25392,18
594,25392,3
11414,25392,3
1579,25392,3
11415,25392,1
7892,25394,595
11416,25394,1
11417,25395,2
1058,25396,92
2477,25396,6
1059,25396,6
1601,25396,3
1076,25396,1
10907,25396,1
11257,25397,11
11418,25397,3
11419,25398,4
1244,25399,114
11420,25399,1
11148,25399,1
488,25401,452
146,25401,12
470,25401,11
6409,25401,5
3487,25401,4
4535,25401,3
1560,25401,3
495,25401,1
2915,25401,1
3276,25401,1
651,25401,1
1071,25401,1
111,25401,1
6432,25401,1
7351,25401,1
5263,25401,1
361,25401,1
10746,25401,1
6920,25401,1
6433,25401,1
8677,25401,1
4377,25401,1
1120,25401,1
349,25401,1
3,25404,33
123,25404,4
124,25404,2
127,25404,2
128,25404,1
130,25404,1
131,25404,1
11421,25404,1
132,25404,1
133,25404,1
134,25404,1
83,25404,1
136,25404,1
137,25404,1
139,25404,1
161,25405,94
904,25405,30
25,25405,5
1362,25405,3
3289,25406,6
8587,25407,1
3421,25408,2
10375,25409,20
3289,25410,19
11422,25410,7
11423,25410,5
11424,25410,2
1930,25410,1
3289,25411,1
2438,25413,7
407,25413,4
4355,25414,1
1245,25415,89
11425,25415,4
11426,25415,2
11427,25415,2
11428,25415,1
11429,25415,1
11430,25415,1
7672,25415,1
11431,25415,1
991,25415,1
11432,25415,1
9231,25415,1
11433,25415,1
11434,25415,1
11435,25415,1
1245,25416,44
11436,25416,2
1767,25416,2
3628,25416,1
11437,25416,1
11438,25417,401
11439,25417,62
11440,25417,2
1245,25418,121
11441,25418,2
11442,25418,2
11443,25418,2
11436,25418,1
1739,25418,1
7127,25418,1
11444,25418,1
11445,25418,1
11446,25418,1
155,25418,1
11447,25418,1
11448,25418,1
11449,25418,1
11450,25418,1
11451,25418,1
1474,25418,1
11452,25418,1
11453,25418,1
11454,25418,1
7736,25418,1
11455,25418,1
8507,25418,1
5181,25418,1
11456,25418,1
6264,25418,1
6265,25418,1
2859,25419,3
3659,25419,2
339,25420,11
764,25422,6
8311,25423,160
3485,25425,80
1047,25425,20
1184,25426,11
1193,25426,1
11457,25428,30
11458,25428,1
11459,25429,201
11460,25430,2
11461,25433,9
11462,25433,2
7972,25434,24
9679,25434,14
11463,25435,18
2387,25436,456
470,25436,2
2648,25436,2
3,25436,2
586,25436,1
1,25437,114
2084,25437,9
9604,25437,9
586,25437,3
2086,25437,2
780,25437,1
7178,25438,72
3015,25440,4
58,25440,1
3165,25441,38
3276,25441,14
3715,25441,7
187,25441,7
793,25441,5
153,25441,3
9467,25441,3
4338,25441,2
9468,25441,1
4082,25441,1
9469,25441,1
2895,25443,3
11464,25444,5
1021,25446,79
318,25446,70
4975,25446,63
4976,25446,35
2045,25446,30
210,25446,12
4978,25446,5
4775,25446,4
4979,25446,4
4977,25446,3
4981,25446,2
4983,25446,1
10197,25447,1
11465,25449,2
337,25452,21
11364,25453,21
6308,25454,1
337,25455,113
4939,25456,16
2858,25457,2
2857,25457,2
9440,25458,6
5696,25459,1
1001,25460,52
1157,25460,26
715,25460,6
8590,25461,1
5114,25462,20
227,25463,238
564,25463,1
563,25463,1
1665,25463,1
11466,25464,2
2807,25465,29
4350,25466,14
11466,25467,1
697,25469,132
4595,25471,3
1820,25471,1
1534,25472,14
11467,25472,6
1395,25472,4
153,25472,3
2438,25472,1
2599,25473,43
10714,25473,2
10712,25473,2
8435,25474,3
6931,25475,10
6931,25476,1
4674,25477,15
5002,25478,16
11468,25479,21
1966,25480,24
11469,25480,2
438,25482,18
32,25485,17
175,25485,5
10451,25486,2
2175,25487,280
2086,25487,110
2749,25487,5
3198,25487,2
237,25487,2
9673,25487,1
250,25487,1
9494,25487,1
693,25487,1
6375,25488,51
10451,25489,11
9614,25490,3
1,25492,15
254,25492,2
781,25492,2
189,25492,1
3414,25492,1
3438,25493,19
5851,25493,2
11279,25495,6
2387,25496,456
11470,25496,2
470,25496,2
2648,25496,2
3,25496,2
586,25496,1
32,25497,7
175,25497,7
7527,25498,14
8930,25499,2
4354,25500,73
7478,25500,14
3164,25500,8
154,25500,6
148,25500,5
7481,25500,2
237,25500,1
729,25500,1
95,25500,1
7696,25500,1
6749,25500,1
2130,25500,1
7695,25500,1
11471,25501,1
2249,25503,11
4970,25504,72
438,25504,37
367,25504,20
1085,25504,12
2841,25505,66
769,25506,8
769,25507,5
2886,25508,46
4504,25508,36
1571,25508,12
3532,25508,3
4232,25508,2
1670,25508,2
2501,25508,1
586,25508,1
742,25508,1
3605,25508,1
2939,25509,480
1028,25509,25
2086,25509,17
3393,25509,8
2409,25509,6
1571,25509,5
4211,25509,4
714,25509,4
1282,25509,4
1469,25509,4
5333,25509,4
1945,25509,3
117,25509,3
1175,25509,3
1953,25509,3
832,25509,2
4212,25509,2
2058,25509,2
559,25509,2
5427,25509,2
1190,25509,2
4213,25509,2
3291,25509,2
4142,25509,2
5334,25509,2
2111,25509,2
4214,25509,2
2886,25509,2
1913,25509,2
4950,25509,2
4824,25511,2464
2968,25511,241
4826,25511,53
4828,25511,12
3471,25512,59
3789,25512,1
7703,25513,5
920,25516,15
11472,25517,2
6682,25518,31
11081,25519,21
1604,25520,3
11473,25521,5
11474,25521,1
11475,25523,2
11475,25524,3
11475,25525,2
11475,25527,2
11475,25529,10
11476,25529,1
11477,25529,1
11475,25530,2
11477,25531,17
11475,25531,10
11475,25532,5
11478,25535,1149
7361,25535,1107
7365,25535,1012
7358,25535,839
7362,25535,760
7364,25535,638
11394,25535,451
5455,25535,448
7370,25535,428
7363,25535,406
7366,25535,389
7381,25535,388
7369,25535,382
7372,25535,372
7376,25535,369
7375,25535,355
11395,25535,351
7360,25535,336
11397,25535,312
11479,25535,300
11396,25535,292
7377,25535,272
7383,25535,252
7368,25535,247
7378,25535,241
7384,25535,241
7373,25535,233
11480,25535,221
11481,25535,203
11482,25535,200
11475,25536,1
11475,25537,6
9729,25540,495
9730,25540,341
9731,25540,112
9733,25540,83
9735,25540,70
9732,25540,69
9734,25540,67
9737,25540,66
9736,25540,47
4517,25540,35
7528,25540,27
9744,25540,16
9741,25540,16
9743,25540,13
9751,25540,10
9738,25540,8
9750,25540,7
11483,25540,5
9752,25540,5
9755,25540,4
9748,25540,4
9739,25540,4
9740,25540,4
9747,25540,3
11484,25540,3
9746,25540,2
9753,25540,2
11485,25540,2
11486,25540,1
11477,25540,1
11487,25543,7
1428,25545,4
9810,25547,4
11488,25548,1
608,25549,10
257,25549,10
11489,25550,102
97,25551,2
1391,25552,4
1416,25555,4
11490,25556,255
2867,25556,73
11491,25556,42
6034,25556,36
11492,25556,20
6258,25556,18
594,25556,17
8065,25556,13
6640,25556,11
4108,25556,7
6682,25556,7
715,25556,6
2875,25556,5
1649,25556,5
11493,25556,4
8860,25556,4
1283,25556,3
11494,25556,3
6013,25556,1
4441,25556,1
1999,25556,1
2184,25556,1
627,25556,1
1888,25556,1
811,25556,1
3562,25556,1
11140,25556,1
11495,25556,1
11496,25556,1
11497,25556,1
227,25557,266
77,25557,19
562,25557,4
563,25557,4
564,25557,1
4469,25559,182
1053,25560,6
11498,25561,9
2207,25562,194
2209,25562,84
34,25562,72
3908,25562,72
1407,25562,63
31,25562,28
1005,25562,26
61,25562,22
845,25562,12
2208,25562,10
766,25562,8
381,25562,7
2210,25562,6
938,25562,6
1903,25562,5
8695,25562,4
1182,25562,4
370,25562,4
5343,25562,4
379,25562,4
4456,25562,3
192,25562,3
1416,25562,2
222,25562,2
5050,25562,2
50,25562,2
181,25562,2
952,25562,1
180,25562,1
2307,25562,1
11499,25563,11
3438,25564,1
7527,25565,55
8328,25567,229
1245,25567,73
149,25567,50
8329,25567,42
4820,25567,3
11500,25569,6
1416,25570,8
637,25572,3
58,25574,87
3126,25574,30
7527,25577,22
11501,25578,9
11502,25578,1
11503,25579,2
10158,25581,9
11504,25582,2
189,25584,17
5744,25584,3
651,25584,1
137,25584,1
998,25584,1
3,25584,1
11505,25585,1
2387,25587,456
470,25587,2
2648,25587,2
3,25587,2
586,25587,1
8026,25588,4
562,25590,5
11383,25591,188
606,25591,175
11506,25591,100
2332,25591,19
2859,25591,8
11,25591,6
3377,25591,5
3276,25591,3
11507,25591,3
995,25591,2
11508,25591,1
11509,25591,1
11510,25591,1
2895,25593,267
2900,25593,136
2898,25593,41
2896,25593,17
2899,25593,10
3715,25594,30
3165,25595,47
3276,25595,14
3715,25595,7
187,25595,7
793,25595,5
153,25595,3
9467,25595,3
327,25595,2
4338,25595,2
9468,25595,1
4082,25595,1
9469,25595,1
318,25596,65
153,25596,6
11041,25596,2
4948,25596,1
212,25596,1
3311,25598,281
470,25599,2912
471,25599,1996
3,25599,450
482,25599,443
488,25599,346
3160,25599,231
189,25599,208
480,25599,110
2385,25599,95
2100,25599,95
3163,25599,77
3164,25599,52
2387,25599,52
142,25599,32
3165,25599,21
90,25599,17
484,25599,15
3166,25599,13
117,25599,13
663,25599,10
145,25599,8
2117,25599,7
4381,25599,6
473,25599,6
1402,25599,5
716,25599,5
5193,25599,4
3167,25599,4
474,25599,4
445,25599,3
183,25600,6
10979,25600,1
2387,25601,456
470,25601,2
2648,25601,2
3,25601,2
586,25601,1
2764,25602,1205
2765,25602,54
9246,25603,1316
9663,25604,1
4080,25605,50
5334,25606,1
11511,25607,4
1091,25608,36
277,25608,11
278,25608,11
2081,25608,4
10188,25608,2
3485,25610,39
3485,25611,3
3485,25612,37
11512,25612,1
11513,25613,1
11514,25614,171
9869,25615,1
11515,25616,26
11516,25617,26
9973,25617,5
4124,25617,4
2345,25618,9
3,25619,33
123,25619,4
124,25619,2
127,25619,2
128,25619,1
130,25619,1
131,25619,1
132,25619,1
133,25619,1
134,25619,1
83,25619,1
136,25619,1
137,25619,1
139,25619,1
11517,25620,58
608,25621,55
242,25621,3
4769,25623,105
7592,25623,9
11518,25623,7
11519,25623,1
11520,25623,1
627,25624,2
110,25625,1
5481,25626,77
6908,25627,4
4114,25627,1
1439,25627,1
2692,25627,1
1789,25628,720
1793,25628,97
1563,25628,42
5613,25628,27
3623,25628,13
5615,25628,12
5616,25628,11
5618,25628,6
3276,25628,5
5619,25628,4
2065,25628,4
210,25628,2
2541,25628,1
930,25628,1
7586,25628,1
5625,25628,1
1799,25628,1
9815,25628,1
11521,25630,2
208,25632,88
143,25632,60
11522,25632,2
211,25632,2
6407,25633,7
651,25633,2
1031,25634,14
10192,25635,14
8033,25637,2
715,25638,1
7346,25640,1
6671,25642,6
10483,25643,4
4595,25644,23
5193,25644,5
2679,25645,1130
2677,25645,986
11523,25645,548
270,25645,109
11524,25645,77
11525,25645,55
11526,25645,53
11527,25645,47
11528,25645,25
11529,25645,22
9104,25645,19
11530,25645,15
2678,25645,14
2681,25645,9
11531,25645,9
11532,25645,7
11533,25645,7
11534,25645,6
11535,25645,4
11536,25645,4
11537,25645,3
11538,25645,3
2680,25645,2
11539,25645,2
1563,25645,1
11540,25645,1
11541,25645,1
11542,25645,1
602,25646,2
1021,25646,1
11543,25647,1
11544,25648,1
993,25649,82
5315,25650,89
5317,25650,27
217,25650,11
570,25650,9
5316,25650,1
1525,25650,1
6567,25651,22
1176,25653,51
4988,25653,1
1661,25655,1
3532,25655,1
7891,25656,7
3972,25657,149
3941,25657,5
11545,25657,1
11546,25657,1
9810,25658,4
2677,25661,929
2678,25661,14
2680,25661,2
1563,25661,1
2681,25661,1
11511,25662,1
438,25663,10
367,25663,8
1258,25664,20
805,25664,3
4143,25664,1
11547,25665,2
11548,25667,151
11549,25668,5
2691,25668,2
9597,25668,1
169,25671,28
5789,25671,3
9602,25672,3
5219,25672,1
97,25672,1
687,25672,1
367,25672,1
7678,25672,1
1789,25673,645
1793,25673,94
5613,25673,57
1563,25673,42
3623,25673,13
5615,25673,12
5616,25673,11
5618,25673,6
3276,25673,5
2065,25673,4
210,25673,2
7586,25673,1
5625,25673,1
9815,25673,1
778,25674,2
2508,25675,633
2507,25675,496
35,25675,36
52,25675,29
